therapeutic_or_preventive_procedure	associated_with	neoplastic_process
laboratory_procedure	associated_with	injury_or_poisoning
health_care_activity	associated_with	neoplastic_process
diagnostic_procedure	associated_with	mental_or_behavioral_dysfunction
individual_behavior	associated_with	age_group
behavior	associated_with	clinical_attribute
daily_or_recreational_activity	associated_with	mental_or_behavioral_dysfunction
biologically_active_substance	associated_with	virus
molecular_function	affects	clinical_attribute
steroid	affects	molecular_function
enzyme	affects	neoplastic_process
inorganic_chemical	affects	pathologic_function
congenital_abnormality	affects	human
nucleic_acid_nucleoside_or_nucleotide	affects	organ_or_tissue_function
organ_or_tissue_function	affects	fungus
element_ion_or_isotope	affects	biologic_function
molecular_function	process_of	vertebrate
biologic_function	process_of	cell_function
molecular_function	process_of	fish
organ_or_tissue_function	process_of	organism_function
organism_function	process_of	organ_or_tissue_function
physiologic_function	process_of	virus
disease_or_syndrome	process_of	neoplastic_process
experimental_model_of_disease	process_of	mammal
medical_device	prevents	disease_or_syndrome
medical_device	prevents	injury_or_poisoning
therapeutic_or_preventive_procedure	prevents	pathologic_function
pharmacologic_substance	prevents	experimental_model_of_disease
medical_device	prevents	neoplastic_process
drug_delivery_device	prevents	experimental_model_of_disease
antibiotic	prevents	experimental_model_of_disease
therapeutic_or_preventive_procedure	prevents	disease_or_syndrome
indicator_reagent_or_diagnostic_aid	causes	experimental_model_of_disease
eicosanoid	causes	disease_or_syndrome
research_device	causes	neoplastic_process
drug_delivery_device	causes	pathologic_function
rickettsia_or_chlamydia	causes	mental_or_behavioral_dysfunction
hazardous_or_poisonous_substance	causes	mental_or_behavioral_dysfunction
rickettsia_or_chlamydia	causes	pathologic_function
carbohydrate	causes	injury_or_poisoning
physical_object	issue_in	occupation_or_discipline
inorganic_chemical	issue_in	occupation_or_discipline
chemical	issue_in	occupation_or_discipline
neuroreactive_substance_or_biogenic_amine	issue_in	occupation_or_discipline
cell_component	issue_in	biomedical_occupation_or_discipline
activity	issue_in	occupation_or_discipline
indicator_reagent_or_diagnostic_aid	issue_in	occupation_or_discipline
archaeon	issue_in	biomedical_occupation_or_discipline
pharmacologic_substance	treats	acquired_abnormality
pharmacologic_substance	treats	pathologic_function
medical_device	treats	neoplastic_process
medical_device	treats	anatomical_abnormality
drug_delivery_device	treats	mental_or_behavioral_dysfunction
antibiotic	treats	disease_or_syndrome
antibiotic	treats	neoplastic_process
antibiotic	treats	cell_or_molecular_dysfunction
cell_function	precedes	mental_process
genetic_function	precedes	molecular_function
organism_function	precedes	physiologic_function
mental_or_behavioral_dysfunction	precedes	cell_or_molecular_dysfunction
neoplastic_process	precedes	experimental_model_of_disease
cell_or_molecular_dysfunction	precedes	disease_or_syndrome
experimental_model_of_disease	precedes	pathologic_function
experimental_model_of_disease	precedes	disease_or_syndrome
clinical_attribute	property_of	archaeon
clinical_attribute	property_of	vertebrate
clinical_attribute	property_of	amphibian
group_attribute	property_of	population_group
nucleotide_sequence	property_of	gene_or_genome
clinical_attribute	property_of	fish
organism_attribute	property_of	fish
clinical_attribute	property_of	bird
quantitative_concept	measurement_of	geographic_area
clinical_attribute	measurement_of	organism_function
laboratory_or_test_result	measurement_of	eicosanoid
laboratory_or_test_result	measurement_of	organophosphorus_compound
laboratory_or_test_result	measurement_of	immunologic_factor
laboratory_or_test_result	measurement_of	cell_function
laboratory_or_test_result	measurement_of	chemical_viewed_structurally
laboratory_or_test_result	measurement_of	organ_or_tissue_function
mental_or_behavioral_dysfunction	complicates	anatomical_abnormality
disease_or_syndrome	complicates	acquired_abnormality
hazardous_or_poisonous_substance	complicates	genetic_function
biologically_active_substance	complicates	neoplastic_process
pharmacologic_substance	complicates	organ_or_tissue_function
vitamin	complicates	experimental_model_of_disease
hazardous_or_poisonous_substance	complicates	mental_process
pharmacologic_substance	complicates	physiologic_function
patient_or_disabled_group	interacts_with	group
vertebrate	interacts_with	archaeon
chemical_viewed_structurally	interacts_with	steroid
nucleic_acid_nucleoside_or_nucleotide	interacts_with	chemical
pharmacologic_substance	interacts_with	chemical
enzyme	interacts_with	indicator_reagent_or_diagnostic_aid
organic_chemical	interacts_with	carbohydrate
lipid	interacts_with	indicator_reagent_or_diagnostic_aid
mental_process	result_of	human_caused_phenomenon_or_process
genetic_function	result_of	congenital_abnormality
mental_or_behavioral_dysfunction	result_of	mental_process
injury_or_poisoning	result_of	organ_or_tissue_function
physiologic_function	result_of	molecular_function
neoplastic_process	result_of	biologic_function
genetic_function	result_of	phenomenon_or_process
congenital_abnormality	result_of	cell_function
laboratory_procedure	measures	organ_or_tissue_function
molecular_biology_research_technique	measures	mental_process
laboratory_procedure	measures	lipid
diagnostic_procedure	measures	biologic_function
molecular_biology_research_technique	measures	hormone
laboratory_procedure	measures	chemical_viewed_functionally
research_activity	measures	experimental_model_of_disease
molecular_biology_research_technique	measures	organism_attribute
professional_society	location_of	governmental_or_regulatory_activity
congenital_abnormality	location_of	neoplastic_process
cell	location_of	rickettsia_or_chlamydia
cell_component	location_of	rickettsia_or_chlamydia
acquired_abnormality	location_of	mental_or_behavioral_dysfunction
embryonic_structure	location_of	biologic_function
cell_component	location_of	acquired_abnormality
self_help_or_relief_organization	location_of	educational_activity
age_group	uses	regulation_or_law
patient_or_disabled_group	uses	classification
population_group	uses	manufactured_object
group	uses	regulation_or_law
diagnostic_procedure	uses	medical_device
age_group	uses	research_device
therapeutic_or_preventive_procedure	uses	drug_delivery_device
therapeutic_or_preventive_procedure	uses	food
rickettsia_or_chlamydia	isa	physical_object
neoplastic_process	isa	event
biomedical_occupation_or_discipline	isa	entity
cell_or_molecular_dysfunction	isa	natural_phenomenon_or_process
acquired_abnormality	isa	entity
qualitative_concept	isa	conceptual_entity
amino_acid_sequence	isa	molecular_sequence
clinical_drug	isa	entity
group	performs	educational_activity
group	performs	social_behavior
group	performs	laboratory_procedure
age_group	performs	health_care_activity
patient_or_disabled_group	performs	social_behavior
professional_or_occupational_group	performs	daily_or_recreational_activity
population_group	performs	research_activity
professional_or_occupational_group	performs	individual_behavior
pathologic_function	manifestation_of	mental_process
sign_or_symptom	manifestation_of	congenital_abnormality
finding	manifestation_of	physiologic_function
organism_attribute	manifestation_of	molecular_function
experimental_model_of_disease	manifestation_of	neoplastic_process
neoplastic_process	manifestation_of	molecular_function
finding	manifestation_of	anatomical_abnormality
pathologic_function	manifestation_of	cell_or_molecular_dysfunction
hazardous_or_poisonous_substance	disrupts	cell_function
